Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Grupo de amigos,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-11-16,2022-11-17,1308.78,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-02-21,2022-02-25,781.91,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-07-16,2022-07-17,796.77,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2022-04-22,2022-04-23,482.65,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-04-30,2022-05-01,643.02,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-29,2022-05-02,648.61,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-11-01,2022-11-02,675.28,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-01,2022-05-05,786.51,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-05-01,2022-05-02,587.43,Ensino Médio,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-04-04,2022-04-07,339.9,Superior Incompleto,Lazer,CLT,Casal de fim de semana,3 a 6 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2022-11-16,2022-11-18,649.63,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-11-03,2022-11-04,477.84,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-05-01,2022-05-02,572.41,Superior Completo,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-12-30,2023-01-03,118.12,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-09-08,2022-09-11,543.91,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-12-30,2023-01-02,598.8,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-04-06,2022-04-07,523.23,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-01-16,2022-01-20,1558.69,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-05,2022-04-07,655.4,Superior Completo,Lazer,CLT,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Parques aquáticos,Ribeirão Preto - SP,2022-09-07,2022-09-08,690.38,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-09-07,2022-09-08,456.33,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-01-29,2022-02-02,536.79,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2023-01-01,2023-01-04,298.63,Superior Incompleto,Lazer,Aposentado,Casal de fim de semana,3 a 6 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-01-14,2022-01-18,748.97,Ensino Médio,Visitar familiares,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-12-30,2023-01-03,650.23,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-29,2023-01-01,692.79,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-22,2022-04-24,241.89,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-11-01,2022-11-04,606.77,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-06,2022-04-07,716.76,Superior Completo,Negócios,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-04,2022-04-05,453.38,Superior Completo,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2022-04-29,2022-04-30,120.81,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-09-06,2022-09-10,697.88,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-04-06,2022-04-09,471.14,Superior Completo,Negócios,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-04,2022-04-08,205.27,Ensino Médio,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-15,2022-04-16,710.49,Ensino Médio,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-09-07,2022-09-09,614.25,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-29,2022-04-30,543.06,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2022-04-21,2022-04-23,571.98,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-06,2022-04-08,199.04,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2022-09-09,2022-09-10,552.0,Ensino Médio,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-04,2022-04-07,227.82,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2022-04-04,2022-04-08,917.91,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-01,2022-05-03,647.05,Superior Incompleto,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-04-22,2022-04-25,634.17,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-04,2022-04-07,738.16,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-10-29,2022-10-31,288.68,Pós-graduação,Lazer,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,Parques aquáticos,Curitiba - PR,2022-04-20,2022-04-23,525.06,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-30,2022-05-02,297.28,Superior Completo,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-30,2022-05-01,731.88,Superior Completo,Lazer,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-16,2022-11-20,523.71,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-04-05,2022-04-09,1477.31,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-09-08,2022-09-11,761.37,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-04-05,2022-04-07,779.52,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-11-14,2022-11-16,479.79,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-10-31,2022-11-04,793.43,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-21,2022-04-23,698.27,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-03-11,2022-03-13,567.78,Ensino Médio,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-22,2022-04-25,476.06,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2022-04-14,2022-04-17,478.92,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-22,2022-04-25,758.58,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-05,2022-04-08,769.71,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-14,2022-11-18,693.04,Pós-graduação,Lazer,CLT,Casal de fim de semana,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2022-09-07,2022-09-09,232.96,Ensino Médio,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-09-30,2022-10-01,246.09,Ensino Médio,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2022-04-29,2022-05-01,784.53,Pós-graduação,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-05-01,2022-05-04,604.34,Pós-graduação,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-03,2022-04-05,688.85,Ensino Médio,Eventos,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-12-30,2023-01-01,787.28,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-15,2022-11-19,649.35,Superior Completo,Saúde/Bem-estar,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-03,2022-11-06,665.76,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-11-16,2022-11-17,218.72,Superior Incompleto,Lazer,Aposentado,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-11-02,2022-11-04,1382.56,Pós-graduação,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2022-09-12,2022-09-16,618.15,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2022-04-06,2022-04-08,481.32,Ensino Médio,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-09-05,2022-09-09,514.97,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-05-02,2022-05-03,243.24,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,Goiânia - GO,2022-12-29,2022-12-31,678.42,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-04,2022-04-08,514.15,Ensino Médio,Saúde/Bem-estar,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-12-31,2023-01-02,693.19,Superior Completo,Eventos,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-01-01,2023-01-04,621.53,Pós-graduação,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-05-02,2022-05-04,126.36,Ensino Médio,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-01-10,2022-01-12,478.13,Superior Completo,Lazer,Aposentado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-06-24,2022-06-27,470.78,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-04-29,2022-05-01,728.54,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-09-05,2022-09-08,626.82,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-01-08,2022-01-12,733.35,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2022-11-03,2022-11-06,1723.36,Superior Incompleto,Saúde/Bem-estar,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-09-30,2022-10-02,1125.87,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-12-29,2023-01-02,502.58,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-05,2022-04-06,630.47,Superior Completo,Lazer,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-05-01,2022-05-04,790.06,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-31,2023-01-02,289.94,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-12-30,2023-01-01,489.0,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,Curitiba - PR,2022-04-05,2022-04-07,139.34,Ensino Médio,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-02,2022-05-05,156.31,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-11-01,2022-11-04,550.68,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-11-15,2022-11-18,613.64,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-11-13,2022-11-17,738.29,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2022-11-15,2022-11-19,542.19,Superior Completo,Visitar familiares,Estudante,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-10-31,2022-11-04,475.13,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2022-12-29,2022-12-31,743.4,Superior Completo,Saúde/Bem-estar,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2022-04-04,2022-04-07,705.01,Superior Completo,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-04-19,2022-04-22,518.76,Superior Completo,Negócios,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2022-02-26,2022-02-28,222.76,Pós-graduação,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2022-04-05,2022-04-06,731.34,Superior Completo,Saúde/Bem-estar,Aposentado,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2022-09-02,2022-09-04,744.83,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-11-01,2022-11-04,547.54,Pós-graduação,Eventos,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-03-18,2022-03-22,720.12,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-04-20,2022-04-24,579.88,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,São José do Rio Preto - SP,2022-09-05,2022-09-07,558.39,Ensino Médio,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-09-08,2022-09-09,647.87,Ensino Médio,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-21,2022-04-22,684.95,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2022-04-05,2022-04-08,777.16,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2022-04-06,2022-04-08,281.38,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-31,2023-01-01,685.39,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-09-06,2022-09-09,716.15,Superior Completo,Saúde/Bem-estar,CLT,Casal de fim de semana,Até 3 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2022-11-15,2022-11-19,695.54,Ensino Médio,Lazer,CLT,Casal de fim de semana,Mais de 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-01,2022-05-05,667.35,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2022-11-01,2022-11-02,511.07,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-22,2022-04-25,1687.49,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-09-06,2022-09-09,313.42,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-08-03,2022-08-06,477.49,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Curitiba - PR,2022-04-05,2022-04-08,542.22,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-15,2022-11-19,690.73,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-29,2022-05-03,673.86,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-29,2022-12-30,517.08,Superior Completo,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-09-07,2022-09-09,685.54,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,Curitiba - PR,2022-04-05,2022-04-06,463.76,Superior Completo,Lazer,Aposentado,Casal de fim de semana,3 a 6 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-29,2023-01-01,749.76,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-07-14,2022-07-17,453.99,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-04-30,2022-05-04,681.24,Superior Completo,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-04,2022-04-07,237.38,Ensino Médio,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-03,2022-11-04,784.61,Pós-graduação,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-13,2022-11-16,671.3,Superior Completo,Eventos,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-03,2022-04-04,1999.3,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-02,2022-05-05,630.87,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-04-06,2022-04-08,559.62,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-09-08,2022-09-12,614.94,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-12-23,2022-12-25,655.22,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2022-09-17,2022-09-18,657.55,Superior Completo,Negócios,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2022-04-04,2022-04-05,772.24,Pós-graduação,Negócios,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-04,2022-04-07,461.61,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-05-16,2022-05-18,788.73,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-04-03,2022-04-05,535.73,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Curitiba - PR,2022-09-07,2022-09-11,629.51,Superior Incompleto,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2022-04-21,2022-04-23,625.82,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2022-05-01,2022-05-04,572.72,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2022-05-06,2022-05-09,720.85,Pós-graduação,Negócios,CLT,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2022-11-03,2022-11-07,639.29,Pós-graduação,Saúde/Bem-estar,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2022-04-15,2022-04-19,129.63,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
