Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Grupo de amigos,Hoteis,São Paulo - SP,2022-04-26,2022-04-28,1132.6,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2022-10-11,2022-10-14,1742.59,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-25,2022-12-28,299.35,Superior Incompleto,Eventos,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-01-01,2023-01-04,756.76,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-12-30,2023-01-03,1888.55,Pós-graduação,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2022-12-25,2022-12-27,1959.24,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2022-06-03,2022-06-07,1279.46,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2022-06-03,2022-06-08,996.02,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-10-12,2022-10-16,1795.84,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,Belo Horizonte - MG,2022-10-12,2022-10-16,1172.65,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-01-01,2023-01-04,1308.76,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-24,2022-12-29,1021.93,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Até 3 salários mínimos
Grupo de amigos,Centros de Evento,Campinas - SP,2022-12-24,2022-12-28,1926.95,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-01-01,2023-01-05,1506.98,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2022-12-26,2022-12-29,1250.95,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-06-03,2022-06-06,899.24,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Parques Aquáticos,Curitiba - PR,2022-12-24,2022-12-28,1895.68,Pós-graduação,Lazer,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-12-26,2022-12-31,1891.95,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-24,2022-12-26,1182.5,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,Ribeirão Preto - SP,2022-12-23,2022-12-26,1955.17,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-10-10,2022-10-15,1176.82,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Campinas - SP,2022-06-02,2022-06-06,1888.32,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2022-06-05,2022-06-07,829.87,Superior Completo,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-29,2022-12-31,814.43,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2022-10-11,2022-10-16,1101.18,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-01-04,2022-01-06,980.3,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,São José do Rio Preto - SP,2022-12-26,2022-12-31,1548.44,Pós-graduação,Negócios,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Casal,Parques de Entretenimento,Curitiba - PR,2022-12-24,2022-12-29,1695.45,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Turisticos,São Paulo - SP,2023-01-01,2023-01-05,1490.35,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2022-10-11,2022-10-14,1819.92,Superior Incompleto,Saúde/Bem-estar,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-06-05,2022-06-10,1152.94,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2022-10-05,2022-10-07,1896.7,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-06-02,2022-06-06,815.9,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-30,2023-01-03,1980.08,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,Goiânia - GO,2022-06-29,2022-07-04,1012.98,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-06-04,2022-06-08,332.66,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2022-01-30,2022-02-03,669.44,Superior Incompleto,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,Goiânia - GO,2022-10-12,2022-10-16,1524.36,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2022-12-26,2022-12-31,1314.33,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-06-02,2022-06-06,271.46,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Grupo de amigos,Parques Aquáticos,São Paulo - SP,2022-12-31,2023-01-02,1477.01,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2022-12-24,2022-12-26,914.02,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-30,2023-01-03,1494.79,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Centros de Evento,Goiânia - GO,2022-10-13,2022-10-16,912.91,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2022-03-06,2022-03-10,1791.39,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-29,2023-01-03,1322.51,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2022-10-12,2022-10-15,1641.53,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,Goiânia - GO,2022-09-23,2022-09-25,1343.7,Superior Incompleto,Lazer,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,Campinas - SP,2022-10-12,2022-10-16,823.87,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2022-12-04,2022-12-08,1721.66,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2022-12-25,2022-12-27,548.92,Superior Completo,Lazer,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Centros de Evento,Curitiba - PR,2022-12-25,2022-12-30,120.56,Ensino Médio,Eventos,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2022-06-14,2022-06-16,1266.55,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-01-01,2023-01-06,1347.19,Pós-graduação,Eventos,CLT,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2022-12-26,2022-12-31,389.46,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Casal,Pontos Turisticos,Ribeirão Preto - SP,2022-10-13,2022-10-15,1872.53,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2022-06-05,2022-06-10,1483.06,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2022-09-24,2022-09-28,1482.99,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2022-10-20,2022-10-22,1261.31,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2023-01-01,2023-01-05,160.29,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Casal,Restaurantes,São Paulo - SP,2022-06-05,2022-06-08,839.14,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2022-10-13,2022-10-16,838.1,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-25,2022-12-29,152.52,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-01-01,2023-01-06,1961.31,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-29,2023-01-02,1775.24,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2022-12-29,2023-01-02,1159.2,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2022-06-04,2022-06-07,1049.37,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2022-12-23,2022-12-27,1940.82,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-11-22,2022-11-26,1785.72,Pós-graduação,Lazer,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2022-06-02,2022-06-04,1558.34,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2022-01-24,2022-01-27,548.42,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-01-01,2023-01-04,1811.76,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-10-12,2022-10-14,828.17,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-30,2023-01-04,531.14,Superior Completo,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-09-11,2022-09-13,1895.43,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-12-30,2023-01-03,409.02,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2022-10-12,2022-10-17,940.37,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-24,2022-12-29,679.72,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2022-12-29,2023-01-01,1810.22,Ensino Médio,Negócios,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2022-12-24,2022-12-27,890.34,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-06-02,2022-06-06,959.57,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2022-12-23,2022-12-25,1951.48,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2022-12-29,2022-12-31,1998.48,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2023-01-01,2023-01-03,178.15,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Campinas - SP,2022-06-02,2022-06-07,992.17,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2023-01-01,2023-01-06,994.22,Superior Incompleto,Negócios,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Parques de Entretenimento,Ribeirão Preto - SP,2022-07-11,2022-07-16,1183.21,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Turisticos,Ribeirão Preto - SP,2022-06-03,2022-06-07,1655.57,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2022-12-24,2022-12-28,1259.64,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Restaurantes,São José do Rio Preto - SP,2022-12-24,2022-12-26,1156.42,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Curitiba - PR,2023-01-01,2023-01-05,1771.89,Ensino Médio,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-10-12,2022-10-17,1542.79,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2022-12-24,2022-12-26,1711.17,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2022-12-23,2022-12-27,1456.33,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Campinas - SP,2022-10-11,2022-10-16,377.72,Superior Incompleto,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2022-06-04,2022-06-06,1880.61,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-06-04,2022-06-09,981.14,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-24,2022-12-28,1570.88,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2022-12-30,2023-01-01,1793.98,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2022-10-12,2022-10-17,1724.39,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2022-10-11,2022-10-13,1633.91,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-29,2023-01-03,1684.46,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2022-12-31,2023-01-02,189.26,Ensino Médio,Visitar familiares,Estudante,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2022-12-23,2022-12-27,1443.92,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-25,2022-12-28,1154.48,Pós-graduação,Lazer,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-01-01,2023-01-04,1886.2,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2022-12-29,2023-01-03,1940.02,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2022-12-31,2023-01-04,1748.92,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-06-04,2022-06-09,1010.26,Pós-graduação,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-31,2023-01-05,327.11,Superior Completo,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Restaurantes,Campinas - SP,2022-06-04,2022-06-06,1630.31,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques Aquáticos,São José do Rio Preto - SP,2022-10-10,2022-10-15,159.85,Ensino Médio,Negócios,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2023-01-01,2023-01-06,127.57,Ensino Médio,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2022-12-25,2022-12-28,1102.33,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2022-06-05,2022-06-07,1596.57,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2022-02-01,2022-02-05,1290.42,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-12-31,2023-01-05,1171.09,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Restaurantes,Goiânia - GO,2023-01-01,2023-01-06,1759.86,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2022-12-23,2022-12-26,1473.74,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-12-23,2022-12-26,1082.65,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2022-11-02,2022-11-05,831.26,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Turisticos,Belo Horizonte - MG,2022-06-03,2022-06-07,839.45,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2022-12-31,2023-01-04,1552.78,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Centros de Evento,São José do Rio Preto - SP,2022-06-05,2022-06-09,402.09,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-06-05,2022-06-08,335.64,Superior Incompleto,Eventos,Estudante,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2022-12-31,2023-01-04,1106.08,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2022-12-29,2022-12-31,1673.82,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-25,2022-12-27,268.28,Superior Incompleto,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2022-12-31,2023-01-04,1041.49,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,Ribeirão Preto - SP,2022-06-02,2022-06-07,1479.03,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Centros de Evento,São José do Rio Preto - SP,2022-10-10,2022-10-14,1407.45,Pós-graduação,Lazer,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2022-12-29,2022-12-31,1554.6,Superior Completo,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2022-06-05,2022-06-08,413.43,Superior Incompleto,Visitar familiares,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2022-06-05,2022-06-10,436.36,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2022-10-10,2022-10-13,298.9,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2022-12-31,2023-01-05,928.75,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Turisticos,Ribeirão Preto - SP,2022-10-13,2022-10-16,1727.99,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2022-06-03,2022-06-05,115.54,Pós-graduação,Eventos,CLT,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2022-12-23,2022-12-28,1377.71,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2022-03-24,2022-03-28,1019.65,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-01-01,2023-01-04,680.19,Superior Completo,Visitar familiares,Estudante,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2022-06-10,2022-06-12,877.76,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2022-10-10,2022-10-13,1569.76,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2022-10-13,2022-10-16,1812.0,Superior Incompleto,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,Goiânia - GO,2022-06-03,2022-06-08,1202.18,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-12-25,2023-12-30,1836.6,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-01-21,2023-01-25,1099.44,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-26,2023-12-31,977.09,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2024-01-01,2024-01-06,1096.69,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-12-31,2024-01-05,1208.85,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-08-13,2023-08-18,444.63,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,3 a 6 salários mínimos
Casal,Parques de Entretenimento,Curitiba - PR,2023-03-01,2023-03-03,1445.06,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-06-05,2023-06-10,1330.45,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-06-04,2023-06-07,1541.75,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-31,2024-01-05,976.82,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-10-10,2023-10-13,854.35,Ensino Médio,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-10-11,2023-10-13,1969.19,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
